"","X","POSname","NEGname","CommonName","Trtmt","Day","Cmpd","Class","ContainsN","PeakArea"
"2072",2072,"39S_POS.mzML","39S_NEG.mzML","Bulk_N_soil","N",0,"L.Citrulline.1","AA","Y",10542049.72
"2073",2073,"59S_POS.mzML","59S_NEG.mzML","Bulk_N_soil","N",0,"L.Citrulline.1","AA","Y",4592274.32
"2074",2074,"11S_POS.mzML","11S_NEG.mzML","Root_N_1day","N",1,"L.Citrulline.1","AA","Y",6720501.76
"2075",2075,"31S_POS.mzML","31S_NEG.mzML","Root_N_1day","N",1,"L.Citrulline.1","AA","Y",8177120.73
"2076",2076,"51S_POS.mzML","51S_NEG.mzML","Root_N_1day","N",1,"L.Citrulline.1","AA","Y",7453113.8
"2077",2077,"13S_POS.mzML","13S_NEG.mzML","Root_N_2day","N",2,"L.Citrulline.1","AA","Y",7362440.64
"2078",2078,"33S_POS.mzML","33S_NEG.mzML","Root_N_2day","N",2,"L.Citrulline.1","AA","Y",5112177.92
"2079",2079,"53S_POS.mzML","53S_NEG.mzML","Root_N_2day","N",2,"L.Citrulline.1","AA","Y",10200573.84
"2080",2080,"19S_POS.mzML","19S_NEG.mzML","Root_N_3.5day","N",3.5,"L.Citrulline.1","AA","Y",6797942.57
"2081",2081,"35S_POS.mzML","35S_NEG.mzML","Root_N_3.5day","N",3.5,"L.Citrulline.1","AA","Y",7701265.11
"2082",2082,"55S_POS.mzML","55S_NEG.mzML","Root_N_3.5day","N",3.5,"L.Citrulline.1","AA","Y",7544697.35
"2083",2083,"15S_POS.mzML","15S_NEG.mzML","Root_N_5.5day","N",5.5,"L.Citrulline.1","AA","Y",10709902.88
"2084",2084,"37S_POS.mzML","37S_NEG.mzML","Root_N_5.5day","N",5.5,"L.Citrulline.1","AA","Y",8494542.23
"2085",2085,"57S_POS.mzML","57S_NEG.mzML","Root_N_5.5day","N",5.5,"L.Citrulline.1","AA","Y",4659128.87
"2086",2086,"67S_POS.mzML","67S_NEG.mzML","Root_N_7.5day","N",7.5,"L.Citrulline.1","AA","Y",7053446.23
"2087",2087,"69S_POS.mzML","69S_NEG.mzML","Root_N_7.5day","N",7.5,"L.Citrulline.1","AA","Y",9051850.41
"2088",2088,"81S_POSre.mzML","81S_NEGre.mzML","Root_N_7.5day","N",7.5,"L.Citrulline.1","AA","Y",4109192.43
"2089",2089,"29S_POS.mzML","29S_NEG.mzML","Bulk_soil","X",0,"L.tyrosine.1","AA","Y",1528728.49
"2090",2090,"49S_POS.mzML","49S_NEG.mzML","Bulk_soil","X",0,"L.tyrosine.1","AA","Y",1491077.13
"2091",2091,"9S_POS.mzML","9S_NEG.mzML","Bulk_soil","X",0,"L.tyrosine.1","AA","Y",1914411.86
"2092",2092,"1S_POS.mzML","1S_NEG.mzML","Root_1day","X",1,"L.tyrosine.1","AA","Y",2290137.94
"2093",2093,"21S_POS.mzML","21S_NEG.mzML","Root_1day","X",1,"L.tyrosine.1","AA","Y",4177295.18
"2094",2094,"41S_POS.mzML","41S_NEG.mzML","Root_1day","X",1,"L.tyrosine.1","AA","Y",3254549.1
"2095",2095,"23S_POS.mzML","23S_NEG.mzML","Root_2day","X",2,"L.tyrosine.1","AA","Y",2987334.17
"2096",2096,"3S_POS.mzML","3S_NEG.mzML","Root_2day","X",2,"L.tyrosine.1","AA","Y",1852994.81
"2097",2097,"43S_POS.mzML","43S_NEG.mzML","Root_2day","X",2,"L.tyrosine.1","AA","Y",1218094.86
"2098",2098,"25S_POS.mzML","25S_NEG.mzML","Root_3.5day","X",3.5,"L.tyrosine.1","AA","Y",3980835.33
"2099",2099,"45S_POS.mzML","45S_NEG.mzML","Root_3.5day","X",3.5,"L.tyrosine.1","AA","Y",2083530.44
"2100",2100,"5S_POS.mzML","5S_NEG.mzML","Root_3.5day","X",3.5,"L.tyrosine.1","AA","Y",3458992.85
"2101",2101,"27S_POS.mzML","27S_NEG.mzML","Root_5.5day","X",5.5,"L.tyrosine.1","AA","Y",1351787.15
"2102",2102,"47S_POS.mzML","47S_NEG.mzML","Root_5.5day","X",5.5,"L.tyrosine.1","AA","Y",2623874.99
"2103",2103,"7S_POS.mzML","7S_NEG.mzML","Root_5.5day","X",5.5,"L.tyrosine.1","AA","Y",2693640.12
"2104",2104,"61S_POS.mzML","61S_NEG.mzML","Root_7.5day","X",7.5,"L.tyrosine.1","AA","Y",1581064.76
"2105",2105,"63S_POS.mzML","63S_NEG.mzML","Root_7.5day","X",7.5,"L.tyrosine.1","AA","Y",1968358.99
"2106",2106,"65S_POS.mzML","65S_NEG.mzML","Root_7.5day","X",7.5,"L.tyrosine.1","AA","Y",2425044.85
"2107",2107,"17S_POS.mzML","17S_NEG.mzML","Bulk_N_soil","N",0,"L.tyrosine.1","AA","Y",1541182.72
"2108",2108,"39S_POS.mzML","39S_NEG.mzML","Bulk_N_soil","N",0,"L.tyrosine.1","AA","Y",1571577.19
"2109",2109,"59S_POS.mzML","59S_NEG.mzML","Bulk_N_soil","N",0,"L.tyrosine.1","AA","Y",1096754.83
"2110",2110,"11S_POS.mzML","11S_NEG.mzML","Root_N_1day","N",1,"L.tyrosine.1","AA","Y",1826980.04
"2111",2111,"31S_POS.mzML","31S_NEG.mzML","Root_N_1day","N",1,"L.tyrosine.1","AA","Y",1908202.37
"2112",2112,"51S_POS.mzML","51S_NEG.mzML","Root_N_1day","N",1,"L.tyrosine.1","AA","Y",1871987.17
"2113",2113,"13S_POS.mzML","13S_NEG.mzML","Root_N_2day","N",2,"L.tyrosine.1","AA","Y",1746153.42
"2114",2114,"33S_POS.mzML","33S_NEG.mzML","Root_N_2day","N",2,"L.tyrosine.1","AA","Y",1702072.97
"2115",2115,"53S_POS.mzML","53S_NEG.mzML","Root_N_2day","N",2,"L.tyrosine.1","AA","Y",2251387.34
"2116",2116,"19S_POS.mzML","19S_NEG.mzML","Root_N_3.5day","N",3.5,"L.tyrosine.1","AA","Y",2548651.5
"2117",2117,"35S_POS.mzML","35S_NEG.mzML","Root_N_3.5day","N",3.5,"L.tyrosine.1","AA","Y",2884533.67
"2118",2118,"55S_POS.mzML","55S_NEG.mzML","Root_N_3.5day","N",3.5,"L.tyrosine.1","AA","Y",1792996.74
"2119",2119,"15S_POS.mzML","15S_NEG.mzML","Root_N_5.5day","N",5.5,"L.tyrosine.1","AA","Y",2292646.34
"2120",2120,"37S_POS.mzML","37S_NEG.mzML","Root_N_5.5day","N",5.5,"L.tyrosine.1","AA","Y",2188344.54
"2121",2121,"57S_POS.mzML","57S_NEG.mzML","Root_N_5.5day","N",5.5,"L.tyrosine.1","AA","Y",1391244.72
"2122",2122,"67S_POS.mzML","67S_NEG.mzML","Root_N_7.5day","N",7.5,"L.tyrosine.1","AA","Y",1994128.64
"2123",2123,"69S_POS.mzML","69S_NEG.mzML","Root_N_7.5day","N",7.5,"L.tyrosine.1","AA","Y",1631511.44
"2124",2124,"81S_POSre.mzML","81S_NEGre.mzML","Root_N_7.5day","N",7.5,"L.tyrosine.1","AA","Y",585038.37
"2125",2125,"29S_POS.mzML","29S_NEG.mzML","Bulk_soil","X",0,"Calcium.pantothenate.pantothenic.acid.","OA","Y",113901.03
"2126",2126,"49S_POS.mzML","49S_NEG.mzML","Bulk_soil","X",0,"Calcium.pantothenate.pantothenic.acid.","OA","Y",99261.68
"2127",2127,"9S_POS.mzML","9S_NEG.mzML","Bulk_soil","X",0,"Calcium.pantothenate.pantothenic.acid.","OA","Y",128240.97
"2128",2128,"1S_POS.mzML","1S_NEG.mzML","Root_1day","X",1,"Calcium.pantothenate.pantothenic.acid.","OA","Y",137710.64
"2129",2129,"21S_POS.mzML","21S_NEG.mzML","Root_1day","X",1,"Calcium.pantothenate.pantothenic.acid.","OA","Y",239762.65
"2130",2130,"41S_POS.mzML","41S_NEG.mzML","Root_1day","X",1,"Calcium.pantothenate.pantothenic.acid.","OA","Y",155444.54
"2131",2131,"23S_POS.mzML","23S_NEG.mzML","Root_2day","X",2,"Calcium.pantothenate.pantothenic.acid.","OA","Y",247485.39
"2132",2132,"3S_POS.mzML","3S_NEG.mzML","Root_2day","X",2,"Calcium.pantothenate.pantothenic.acid.","OA","Y",170062.28
"2133",2133,"43S_POS.mzML","43S_NEG.mzML","Root_2day","X",2,"Calcium.pantothenate.pantothenic.acid.","OA","Y",138466.18
"2134",2134,"25S_POS.mzML","25S_NEG.mzML","Root_3.5day","X",3.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",221922.72
"2135",2135,"45S_POS.mzML","45S_NEG.mzML","Root_3.5day","X",3.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",180549.21
"2136",2136,"5S_POS.mzML","5S_NEG.mzML","Root_3.5day","X",3.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",240788.07
"2137",2137,"27S_POS.mzML","27S_NEG.mzML","Root_5.5day","X",5.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",161617.63
"2138",2138,"47S_POS.mzML","47S_NEG.mzML","Root_5.5day","X",5.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",182820.34
"2139",2139,"7S_POS.mzML","7S_NEG.mzML","Root_5.5day","X",5.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",212922.01
"2140",2140,"61S_POS.mzML","61S_NEG.mzML","Root_7.5day","X",7.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",171109.95
"2141",2141,"63S_POS.mzML","63S_NEG.mzML","Root_7.5day","X",7.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",211000.53
"2142",2142,"65S_POS.mzML","65S_NEG.mzML","Root_7.5day","X",7.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",266538.23
"2143",2143,"17S_POS.mzML","17S_NEG.mzML","Bulk_N_soil","N",0,"Calcium.pantothenate.pantothenic.acid.","OA","Y",110992.94
"2144",2144,"39S_POS.mzML","39S_NEG.mzML","Bulk_N_soil","N",0,"Calcium.pantothenate.pantothenic.acid.","OA","Y",118887.41
"2145",2145,"59S_POS.mzML","59S_NEG.mzML","Bulk_N_soil","N",0,"Calcium.pantothenate.pantothenic.acid.","OA","Y",110152.23
"2146",2146,"11S_POS.mzML","11S_NEG.mzML","Root_N_1day","N",1,"Calcium.pantothenate.pantothenic.acid.","OA","Y",140851.94
"2147",2147,"31S_POS.mzML","31S_NEG.mzML","Root_N_1day","N",1,"Calcium.pantothenate.pantothenic.acid.","OA","Y",142960.52
"2148",2148,"51S_POS.mzML","51S_NEG.mzML","Root_N_1day","N",1,"Calcium.pantothenate.pantothenic.acid.","OA","Y",129983.4
"2149",2149,"13S_POS.mzML","13S_NEG.mzML","Root_N_2day","N",2,"Calcium.pantothenate.pantothenic.acid.","OA","Y",131875.51
"2150",2150,"33S_POS.mzML","33S_NEG.mzML","Root_N_2day","N",2,"Calcium.pantothenate.pantothenic.acid.","OA","Y",134689.93
"2151",2151,"53S_POS.mzML","53S_NEG.mzML","Root_N_2day","N",2,"Calcium.pantothenate.pantothenic.acid.","OA","Y",211211.42
"2152",2152,"19S_POS.mzML","19S_NEG.mzML","Root_N_3.5day","N",3.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",172717.06
"2153",2153,"35S_POS.mzML","35S_NEG.mzML","Root_N_3.5day","N",3.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",279784.33
"2154",2154,"55S_POS.mzML","55S_NEG.mzML","Root_N_3.5day","N",3.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",200143.01
"2155",2155,"15S_POS.mzML","15S_NEG.mzML","Root_N_5.5day","N",5.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",205643.83
"2156",2156,"37S_POS.mzML","37S_NEG.mzML","Root_N_5.5day","N",5.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",212903.33
"2157",2157,"57S_POS.mzML","57S_NEG.mzML","Root_N_5.5day","N",5.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",142872.07
"2158",2158,"67S_POS.mzML","67S_NEG.mzML","Root_N_7.5day","N",7.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",188920.45
"2159",2159,"69S_POS.mzML","69S_NEG.mzML","Root_N_7.5day","N",7.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",163745.8
"2160",2160,"81S_POSre.mzML","81S_NEGre.mzML","Root_N_7.5day","N",7.5,"Calcium.pantothenate.pantothenic.acid.","OA","Y",88752.24
"2161",2161,"29S_POS.mzML","29S_NEG.mzML","Bulk_soil","X",0,"N.acetyl.D.glucosamine.1","AA","Y",259687.26
"2162",2162,"49S_POS.mzML","49S_NEG.mzML","Bulk_soil","X",0,"N.acetyl.D.glucosamine.1","AA","Y",211420.65
"2163",2163,"9S_POS.mzML","9S_NEG.mzML","Bulk_soil","X",0,"N.acetyl.D.glucosamine.1","AA","Y",376585.39
"2164",2164,"1S_POS.mzML","1S_NEG.mzML","Root_1day","X",1,"N.acetyl.D.glucosamine.1","AA","Y",410294.72
"2165",2165,"21S_POS.mzML","21S_NEG.mzML","Root_1day","X",1,"N.acetyl.D.glucosamine.1","AA","Y",385024.25
"2166",2166,"41S_POS.mzML","41S_NEG.mzML","Root_1day","X",1,"N.acetyl.D.glucosamine.1","AA","Y",473580.03
"2167",2167,"23S_POS.mzML","23S_NEG.mzML","Root_2day","X",2,"N.acetyl.D.glucosamine.1","AA","Y",319300.07
"2168",2168,"3S_POS.mzML","3S_NEG.mzML","Root_2day","X",2,"N.acetyl.D.glucosamine.1","AA","Y",313156.51
"2169",2169,"43S_POS.mzML","43S_NEG.mzML","Root_2day","X",2,"N.acetyl.D.glucosamine.1","AA","Y",146194.18
"2170",2170,"25S_POS.mzML","25S_NEG.mzML","Root_3.5day","X",3.5,"N.acetyl.D.glucosamine.1","AA","Y",261320.51
"2171",2171,"45S_POS.mzML","45S_NEG.mzML","Root_3.5day","X",3.5,"N.acetyl.D.glucosamine.1","AA","Y",243817.48
"2172",2172,"5S_POS.mzML","5S_NEG.mzML","Root_3.5day","X",3.5,"N.acetyl.D.glucosamine.1","AA","Y",276899.24
"2173",2173,"27S_POS.mzML","27S_NEG.mzML","Root_5.5day","X",5.5,"N.acetyl.D.glucosamine.1","AA","Y",189463.08
"2174",2174,"47S_POS.mzML","47S_NEG.mzML","Root_5.5day","X",5.5,"N.acetyl.D.glucosamine.1","AA","Y",255474.54
"2175",2175,"7S_POS.mzML","7S_NEG.mzML","Root_5.5day","X",5.5,"N.acetyl.D.glucosamine.1","AA","Y",299120.83
"2176",2176,"61S_POS.mzML","61S_NEG.mzML","Root_7.5day","X",7.5,"N.acetyl.D.glucosamine.1","AA","Y",216200.45
"2177",2177,"63S_POS.mzML","63S_NEG.mzML","Root_7.5day","X",7.5,"N.acetyl.D.glucosamine.1","AA","Y",364931.41
"2178",2178,"65S_POS.mzML","65S_NEG.mzML","Root_7.5day","X",7.5,"N.acetyl.D.glucosamine.1","AA","Y",303442.76
"2179",2179,"17S_POS.mzML","17S_NEG.mzML","Bulk_N_soil","N",0,"N.acetyl.D.glucosamine.1","AA","Y",202932.3
"2180",2180,"39S_POS.mzML","39S_NEG.mzML","Bulk_N_soil","N",0,"N.acetyl.D.glucosamine.1","AA","Y",311486.97
"2181",2181,"59S_POS.mzML","59S_NEG.mzML","Bulk_N_soil","N",0,"N.acetyl.D.glucosamine.1","AA","Y",210648.83
"2182",2182,"11S_POS.mzML","11S_NEG.mzML","Root_N_1day","N",1,"N.acetyl.D.glucosamine.1","AA","Y",259885.14
"2183",2183,"31S_POS.mzML","31S_NEG.mzML","Root_N_1day","N",1,"N.acetyl.D.glucosamine.1","AA","Y",274451.44
"2184",2184,"51S_POS.mzML","51S_NEG.mzML","Root_N_1day","N",1,"N.acetyl.D.glucosamine.1","AA","Y",243986.52
"2185",2185,"13S_POS.mzML","13S_NEG.mzML","Root_N_2day","N",2,"N.acetyl.D.glucosamine.1","AA","Y",243073.39
"2186",2186,"33S_POS.mzML","33S_NEG.mzML","Root_N_2day","N",2,"N.acetyl.D.glucosamine.1","AA","Y",234002.23
"2187",2187,"53S_POS.mzML","53S_NEG.mzML","Root_N_2day","N",2,"N.acetyl.D.glucosamine.1","AA","Y",354942.35
"2188",2188,"19S_POS.mzML","19S_NEG.mzML","Root_N_3.5day","N",3.5,"N.acetyl.D.glucosamine.1","AA","Y",283853.47
"2189",2189,"35S_POS.mzML","35S_NEG.mzML","Root_N_3.5day","N",3.5,"N.acetyl.D.glucosamine.1","AA","Y",241629.26
"2190",2190,"55S_POS.mzML","55S_NEG.mzML","Root_N_3.5day","N",3.5,"N.acetyl.D.glucosamine.1","AA","Y",212432.85
"2191",2191,"15S_POS.mzML","15S_NEG.mzML","Root_N_5.5day","N",5.5,"N.acetyl.D.glucosamine.1","AA","Y",233653
"2192",2192,"37S_POS.mzML","37S_NEG.mzML","Root_N_5.5day","N",5.5,"N.acetyl.D.glucosamine.1","AA","Y",282829.82
"2193",2193,"57S_POS.mzML","57S_NEG.mzML","Root_N_5.5day","N",5.5,"N.acetyl.D.glucosamine.1","AA","Y",149845.12
"2194",2194,"67S_POS.mzML","67S_NEG.mzML","Root_N_7.5day","N",7.5,"N.acetyl.D.glucosamine.1","AA","Y",269171.09
"2195",2195,"69S_POS.mzML","69S_NEG.mzML","Root_N_7.5day","N",7.5,"N.acetyl.D.glucosamine.1","AA","Y",252461.67
"2196",2196,"81S_POSre.mzML","81S_NEGre.mzML","Root_N_7.5day","N",7.5,"N.acetyl.D.glucosamine.1","AA","Y",73995.36
"2197",2197,"29S_POS.mzML","29S_NEG.mzML","Bulk_soil","X",0,"biotin","OA","Y",34929.91
"2198",2198,"49S_POS.mzML","49S_NEG.mzML","Bulk_soil","X",0,"biotin","OA","Y",28216.03
"2199",2199,"9S_POS.mzML","9S_NEG.mzML","Bulk_soil","X",0,"biotin","OA","Y",44621.44
"2200",2200,"1S_POS.mzML","1S_NEG.mzML","Root_1day","X",1,"biotin","OA","Y",70486.36
"2201",2201,"21S_POS.mzML","21S_NEG.mzML","Root_1day","X",1,"biotin","OA","Y",116741.55
"2202",2202,"41S_POS.mzML","41S_NEG.mzML","Root_1day","X",1,"biotin","OA","Y",80090.17
"2203",2203,"23S_POS.mzML","23S_NEG.mzML","Root_2day","X",2,"biotin","OA","Y",67761.92
"2204",2204,"3S_POS.mzML","3S_NEG.mzML","Root_2day","X",2,"biotin","OA","Y",44609.76
"2205",2205,"43S_POS.mzML","43S_NEG.mzML","Root_2day","X",2,"biotin","OA","Y",26255.95
"2206",2206,"25S_POS.mzML","25S_NEG.mzML","Root_3.5day","X",3.5,"biotin","OA","Y",106163.57
"2207",2207,"45S_POS.mzML","45S_NEG.mzML","Root_3.5day","X",3.5,"biotin","OA","Y",58601.21
"2208",2208,"5S_POS.mzML","5S_NEG.mzML","Root_3.5day","X",3.5,"biotin","OA","Y",135563.86
"2209",2209,"27S_POS.mzML","27S_NEG.mzML","Root_5.5day","X",5.5,"biotin","OA","Y",25547.63
"2210",2210,"47S_POS.mzML","47S_NEG.mzML","Root_5.5day","X",5.5,"biotin","OA","Y",49849.28
"2211",2211,"7S_POS.mzML","7S_NEG.mzML","Root_5.5day","X",5.5,"biotin","OA","Y",83383.8
"2212",2212,"61S_POS.mzML","61S_NEG.mzML","Root_7.5day","X",7.5,"biotin","OA","Y",38250.75
"2213",2213,"63S_POS.mzML","63S_NEG.mzML","Root_7.5day","X",7.5,"biotin","OA","Y",53367.45
"2214",2214,"65S_POS.mzML","65S_NEG.mzML","Root_7.5day","X",7.5,"biotin","OA","Y",51178.07
"2215",2215,"17S_POS.mzML","17S_NEG.mzML","Bulk_N_soil","N",0,"biotin","OA","Y",28266.01
"2216",2216,"39S_POS.mzML","39S_NEG.mzML","Bulk_N_soil","N",0,"biotin","OA","Y",33620.56
"2217",2217,"59S_POS.mzML","59S_NEG.mzML","Bulk_N_soil","N",0,"biotin","OA","Y",31554.58
"2218",2218,"11S_POS.mzML","11S_NEG.mzML","Root_N_1day","N",1,"biotin","OA","Y",31568.9
"2219",2219,"31S_POS.mzML","31S_NEG.mzML","Root_N_1day","N",1,"biotin","OA","Y",37304.76
"2220",2220,"51S_POS.mzML","51S_NEG.mzML","Root_N_1day","N",1,"biotin","OA","Y",35153.16
"2221",2221,"13S_POS.mzML","13S_NEG.mzML","Root_N_2day","N",2,"biotin","OA","Y",39491.16
"2222",2222,"33S_POS.mzML","33S_NEG.mzML","Root_N_2day","N",2,"biotin","OA","Y",34197.48
"2223",2223,"53S_POS.mzML","53S_NEG.mzML","Root_N_2day","N",2,"biotin","OA","Y",94316.27
"2224",2224,"19S_POS.mzML","19S_NEG.mzML","Root_N_3.5day","N",3.5,"biotin","OA","Y",46505.27
"2225",2225,"35S_POS.mzML","35S_NEG.mzML","Root_N_3.5day","N",3.5,"biotin","OA","Y",92136.82
"2226",2226,"55S_POS.mzML","55S_NEG.mzML","Root_N_3.5day","N",3.5,"biotin","OA","Y",61779.59
"2227",2227,"15S_POS.mzML","15S_NEG.mzML","Root_N_5.5day","N",5.5,"biotin","OA","Y",53871.62
"2228",2228,"37S_POS.mzML","37S_NEG.mzML","Root_N_5.5day","N",5.5,"biotin","OA","Y",61952.77
"2229",2229,"57S_POS.mzML","57S_NEG.mzML","Root_N_5.5day","N",5.5,"biotin","OA","Y",31690.54
"2230",2230,"67S_POS.mzML","67S_NEG.mzML","Root_N_7.5day","N",7.5,"biotin","OA","Y",29580.59
"2231",2231,"69S_POS.mzML","69S_NEG.mzML","Root_N_7.5day","N",7.5,"biotin","OA","Y",28290.92
"2232",2232,"81S_POSre.mzML","81S_NEGre.mzML","Root_N_7.5day","N",7.5,"biotin","OA","Y",7943.54
"2233",2233,"29S_POS.mzML","29S_NEG.mzML","Bulk_soil","X",0,"uridine.1","AA","Y",365792.57
"2234",2234,"49S_POS.mzML","49S_NEG.mzML","Bulk_soil","X",0,"uridine.1","AA","Y",291986.42
"2235",2235,"9S_POS.mzML","9S_NEG.mzML","Bulk_soil","X",0,"uridine.1","AA","Y",458164.07
"2236",2236,"1S_POS.mzML","1S_NEG.mzML","Root_1day","X",1,"uridine.1","AA","Y",863653.5
"2237",2237,"21S_POS.mzML","21S_NEG.mzML","Root_1day","X",1,"uridine.1","AA","Y",1379255.97
"2238",2238,"41S_POS.mzML","41S_NEG.mzML","Root_1day","X",1,"uridine.1","AA","Y",694109.28
"2239",2239,"23S_POS.mzML","23S_NEG.mzML","Root_2day","X",2,"uridine.1","AA","Y",645429.26
"2240",2240,"3S_POS.mzML","3S_NEG.mzML","Root_2day","X",2,"uridine.1","AA","Y",386741.79
"2241",2241,"43S_POS.mzML","43S_NEG.mzML","Root_2day","X",2,"uridine.1","AA","Y",229679.33
"2242",2242,"25S_POS.mzML","25S_NEG.mzML","Root_3.5day","X",3.5,"uridine.1","AA","Y",649135.26
"2243",2243,"45S_POS.mzML","45S_NEG.mzML","Root_3.5day","X",3.5,"uridine.1","AA","Y",359448.74
"2244",2244,"5S_POS.mzML","5S_NEG.mzML","Root_3.5day","X",3.5,"uridine.1","AA","Y",600049.22
"2245",2245,"27S_POS.mzML","27S_NEG.mzML","Root_5.5day","X",5.5,"uridine.1","AA","Y",176372.75
"2246",2246,"47S_POS.mzML","47S_NEG.mzML","Root_5.5day","X",5.5,"uridine.1","AA","Y",314101.69
"2247",2247,"7S_POS.mzML","7S_NEG.mzML","Root_5.5day","X",5.5,"uridine.1","AA","Y",374054.34
"2248",2248,"61S_POS.mzML","61S_NEG.mzML","Root_7.5day","X",7.5,"uridine.1","AA","Y",294389.63
"2249",2249,"63S_POS.mzML","63S_NEG.mzML","Root_7.5day","X",7.5,"uridine.1","AA","Y",261590.3
"2250",2250,"65S_POS.mzML","65S_NEG.mzML","Root_7.5day","X",7.5,"uridine.1","AA","Y",328726.16
"2251",2251,"17S_POS.mzML","17S_NEG.mzML","Bulk_N_soil","N",0,"uridine.1","AA","Y",295734.68
"2252",2252,"39S_POS.mzML","39S_NEG.mzML","Bulk_N_soil","N",0,"uridine.1","AA","Y",233036.54
"2253",2253,"59S_POS.mzML","59S_NEG.mzML","Bulk_N_soil","N",0,"uridine.1","AA","Y",297550.45
"2254",2254,"11S_POS.mzML","11S_NEG.mzML","Root_N_1day","N",1,"uridine.1","AA","Y",395338.81
"2255",2255,"31S_POS.mzML","31S_NEG.mzML","Root_N_1day","N",1,"uridine.1","AA","Y",446298.28
"2256",2256,"51S_POS.mzML","51S_NEG.mzML","Root_N_1day","N",1,"uridine.1","AA","Y",396414.48
"2257",2257,"13S_POS.mzML","13S_NEG.mzML","Root_N_2day","N",2,"uridine.1","AA","Y",354109.66
"2258",2258,"33S_POS.mzML","33S_NEG.mzML","Root_N_2day","N",2,"uridine.1","AA","Y",413815.9
"2259",2259,"53S_POS.mzML","53S_NEG.mzML","Root_N_2day","N",2,"uridine.1","AA","Y",453511.82
"2260",2260,"19S_POS.mzML","19S_NEG.mzML","Root_N_3.5day","N",3.5,"uridine.1","AA","Y",392659.22
"2261",2261,"35S_POS.mzML","35S_NEG.mzML","Root_N_3.5day","N",3.5,"uridine.1","AA","Y",586091.99
"2262",2262,"55S_POS.mzML","55S_NEG.mzML","Root_N_3.5day","N",3.5,"uridine.1","AA","Y",347204.3
"2263",2263,"15S_POS.mzML","15S_NEG.mzML","Root_N_5.5day","N",5.5,"uridine.1","AA","Y",432884.69
"2264",2264,"37S_POS.mzML","37S_NEG.mzML","Root_N_5.5day","N",5.5,"uridine.1","AA","Y",602101.28
"2265",2265,"57S_POS.mzML","57S_NEG.mzML","Root_N_5.5day","N",5.5,"uridine.1","AA","Y",283832.64
"2266",2266,"67S_POS.mzML","67S_NEG.mzML","Root_N_7.5day","N",7.5,"uridine.1","AA","Y",243623.26
"2267",2267,"69S_POS.mzML","69S_NEG.mzML","Root_N_7.5day","N",7.5,"uridine.1","AA","Y",246252.56
"2268",2268,"81S_POSre.mzML","81S_NEGre.mzML","Root_N_7.5day","N",7.5,"uridine.1","AA","Y",81698.49
"2269",2269,"29S_POS.mzML","29S_NEG.mzML","Bulk_soil","X",0,"inosine.1","AA","Y",317445.11
"2270",2270,"49S_POS.mzML","49S_NEG.mzML","Bulk_soil","X",0,"inosine.1","AA","Y",417980.79
"2271",2271,"9S_POS.mzML","9S_NEG.mzML","Bulk_soil","X",0,"inosine.1","AA","Y",464472.12
"2272",2272,"1S_POS.mzML","1S_NEG.mzML","Root_1day","X",1,"inosine.1","AA","Y",468723.61
"2273",2273,"21S_POS.mzML","21S_NEG.mzML","Root_1day","X",1,"inosine.1","AA","Y",778764.96
"2274",2274,"41S_POS.mzML","41S_NEG.mzML","Root_1day","X",1,"inosine.1","AA","Y",535514.83
"2275",2275,"23S_POS.mzML","23S_NEG.mzML","Root_2day","X",2,"inosine.1","AA","Y",489037.57
"2276",2276,"3S_POS.mzML","3S_NEG.mzML","Root_2day","X",2,"inosine.1","AA","Y",481076.27
"2277",2277,"43S_POS.mzML","43S_NEG.mzML","Root_2day","X",2,"inosine.1","AA","Y",297560.42
"2278",2278,"25S_POS.mzML","25S_NEG.mzML","Root_3.5day","X",3.5,"inosine.1","AA","Y",845117.04
"2279",2279,"45S_POS.mzML","45S_NEG.mzML","Root_3.5day","X",3.5,"inosine.1","AA","Y",564906.97
"2280",2280,"5S_POS.mzML","5S_NEG.mzML","Root_3.5day","X",3.5,"inosine.1","AA","Y",828528.18
"2281",2281,"27S_POS.mzML","27S_NEG.mzML","Root_5.5day","X",5.5,"inosine.1","AA","Y",293381.1
"2282",2282,"47S_POS.mzML","47S_NEG.mzML","Root_5.5day","X",5.5,"inosine.1","AA","Y",686601.73
"2283",2283,"7S_POS.mzML","7S_NEG.mzML","Root_5.5day","X",5.5,"inosine.1","AA","Y",603260.36
